job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI06865,AI Infrastructure Engineer,143612,USD,EN,FL,Sweden,M,Sweden,60,"CI/CD, Kubernetes, AWS, Docker",PhD,6,Media,2024-12-31,2025-02-28,1971,9.1,Digital Transformation LLC
AI06866,AI Platform Engineer,60355,USD,EN,FL,Ireland,S,Denmark,0,"AWS, Docker, CI/CD, Linux, Git",Associate,4,Healthcare,2024-01-05,2024-02-28,1291,5.6,TechCorp Inc
AI06867,AI Specialist,75565,USD,SE,PT,Canada,L,Canada,62,"SQL, Data Analysis, Machine Learning, Linux, Python",Master,1,Gaming,2024-11-27,2025-01-31,1096,6.6,AI Innovations
AI06868,AI Specialist,164885,USD,EX,PT,United States,L,Japan,92,"SQL, AWS, Data Analysis, Linux, Python",Master,5,Manufacturing,2024-11-05,2024-12-18,1922,9.0,Quantum Computing Inc
AI06869,AI Research Scientist,169505,USD,EN,FT,Austria,M,Austria,84,"PyTorch, Experiment Design, Research, Mathematics",Associate,16,Education,2024-01-08,2024-03-04,1673,10.0,Digital Transformation LLC
AI06870,NLP Engineer,46755,USD,EN,FT,Austria,M,United Kingdom,97,"TensorFlow, Kubernetes, SQL",Associate,0,Telecommunications,2025-01-12,2025-03-20,2296,7.2,Future Systems
AI06871,ML Ops Engineer,141873,USD,EN,CT,Norway,S,India,86,"AWS, TensorFlow, Git, PyTorch, Python",Master,8,Telecommunications,2024-03-05,2024-03-21,957,7.8,Digital Transformation LLC
AI06872,AI Research Scientist,63513,USD,SE,PT,Austria,L,Austria,18,"Deep Learning, Experiment Design, Python, Mathematics",Associate,0,Consulting,2025-02-06,2025-04-09,782,6.6,Cognitive Computing
AI06873,Algorithm Engineer,171564,USD,MI,PT,Sweden,L,Sweden,100,"Linux, AWS, Docker",Bachelor,7,Telecommunications,2024-03-02,2024-03-30,1424,8.6,DataVision Ltd
AI06874,Data Engineer,227929,USD,EN,FT,Australia,L,Australia,100,"PyTorch, Linux, Git, Docker, CI/CD",Associate,10,Transportation,2024-04-25,2024-06-16,2118,7.8,Smart Analytics
AI06875,AI Architect,76951,USD,EN,FT,Sweden,L,Sweden,49,"System Design, Kubernetes, AWS",PhD,0,Transportation,2024-07-06,2024-09-06,580,9.7,Neural Networks Co
AI06876,NLP Engineer,88442,USD,EN,PT,Singapore,L,Singapore,15,"SQL, Git, Kubernetes, Python, CI/CD",Master,4,Energy,2024-01-24,2024-02-08,1208,9.9,Advanced Robotics
AI06877,Autonomous Systems Engineer,119695,USD,EX,FL,Spain,L,Spain,0,"Linux, Python, SQL",Master,17,Consulting,2024-08-15,2024-09-06,2229,9.4,Quantum Computing Inc
AI06878,AI Safety Researcher,203569,USD,SE,FL,Canada,L,Canada,0,"Academic Writing, Python, Statistics, Machine Learning, Experimentation",Associate,10,Real Estate,2024-07-15,2024-08-26,1228,6.6,Neural Networks Co
AI06879,Computer Vision Engineer,87385,USD,MI,FT,Singapore,S,Singapore,0,"CI/CD, Kubernetes, AWS, Git",Associate,2,Real Estate,2024-11-22,2025-01-02,2363,4.8,TechCorp Inc
AI06880,Autonomous Systems Engineer,229397,USD,SE,PT,Singapore,S,Singapore,62,"PyTorch, AWS, Docker, Python, TensorFlow",PhD,18,Energy,2024-04-20,2024-05-11,1619,8.3,Future Systems
AI06881,Data Scientist,73179,USD,SE,CT,Australia,S,Austria,54,"Data Analysis, Deep Learning, Mathematics, PyTorch",Associate,2,Energy,2024-09-23,2024-10-23,1256,6.5,Future Systems
AI06882,Deep Learning Engineer,101806,USD,MI,FL,Denmark,S,Austria,57,"Docker, TensorFlow, Linux, Python, Git",Associate,2,Energy,2024-12-29,2025-02-21,1549,8.4,DataVision Ltd
AI06883,Machine Learning Engineer,79722,USD,MI,PT,Canada,L,Canada,49,"AWS, CI/CD, Docker, Kubernetes",Master,1,Telecommunications,2024-03-14,2024-04-10,2243,7.9,Machine Intelligence Group
AI06884,Data Engineer,61103,USD,EN,FT,Spain,L,Austria,38,"Kubernetes, CI/CD, TensorFlow, SQL",Bachelor,0,Transportation,2024-05-09,2024-06-13,2331,9.7,Neural Networks Co
AI06885,AI Research Scientist,151676,USD,EN,FL,Switzerland,S,Australia,0,"Deep Learning, Research, Experiment Design, Mathematics",Master,7,Media,2024-08-23,2024-09-18,2078,6.9,Neural Networks Co
AI06886,Responsible AI Engineer,81376,USD,EN,CT,Australia,L,Australia,70,"Linux, AWS, Python, Git, Kubernetes",Master,0,Technology,2024-07-11,2024-08-30,1313,8.0,DeepTech Ventures
AI06887,Research Scientist,105561,USD,MI,FT,Australia,M,Australia,4,"Python, Mathematics, Experiment Design, Research",Master,2,Finance,2024-12-02,2025-02-05,1168,7.5,TechCorp Inc
AI06888,AI Consultant,56511,USD,SE,FL,Finland,M,Finland,100,"Python, AWS, Machine Learning, Linux, SQL",Master,2,Government,2024-08-13,2024-09-28,984,6.5,Neural Networks Co
AI06889,Autonomous Systems Engineer,108439,USD,MI,FL,Australia,M,Australia,52,"PyTorch, Docker, TensorFlow",Master,6,Real Estate,2024-05-19,2024-07-04,1635,6.2,AI Innovations
AI06890,Head of AI,97462,USD,MI,FT,Australia,S,Australia,100,"AWS, Python, Machine Learning, SQL, Data Analysis",Associate,2,Finance,2024-04-03,2024-05-20,2557,7.4,Quantum Computing Inc
AI06891,Data Analyst,118372,USD,SE,CT,Switzerland,L,Switzerland,1,"Statistics, Tableau, Data Visualization, Power BI, Python",Associate,0,Media,2024-05-14,2024-06-19,1463,10.0,Neural Networks Co
AI06892,Model Evaluation Engineer,130481,USD,SE,CT,Denmark,L,Denmark,0,"Linux, PyTorch, AWS, Python, CI/CD",PhD,4,Government,2024-03-21,2024-04-26,1184,6.5,Quantum Computing Inc
AI06893,Algorithm Engineer,74949,USD,EX,FT,Switzerland,S,Switzerland,100,"Git, TensorFlow, SQL",Bachelor,1,Government,2024-11-14,2025-01-13,1036,10.0,DataVision Ltd
AI06894,AI Governance Manager,257264,EUR,MI,CT,Netherlands,M,Ireland,88,"Leadership, Agile, Stakeholder Communication",Bachelor,10,Government,2024-03-13,2024-05-07,1258,9.0,Neural Networks Co
AI06895,NLP Engineer,129066,USD,MI,PT,Australia,L,Australia,7,"Kubernetes, TensorFlow, CI/CD, AWS",Bachelor,7,Healthcare,2025-04-09,2025-04-28,506,4.9,Autonomous Tech
AI06896,Computer Vision Engineer,141076,USD,EN,CT,Sweden,M,Germany,48,"SQL, PyTorch, Python",Master,5,Manufacturing,2024-11-04,2025-01-03,1242,9.2,TechCorp Inc
AI06897,AI Consultant,99100,USD,SE,PT,Switzerland,L,Switzerland,56,"Python, Data Analysis, Machine Learning, Linux, SQL",PhD,0,Education,2024-07-08,2024-07-30,2183,6.1,Smart Analytics
AI06898,AI Software Engineer,66374,EUR,EX,PT,Netherlands,M,Germany,93,"Python, AWS, Docker",PhD,0,Gaming,2024-02-04,2024-03-18,1951,6.0,Cognitive Computing
AI06899,AI Product Manager,71742,USD,EN,CT,Ireland,S,Ireland,100,"Project Management, Stakeholder Communication, Roadmapping, Agile",Associate,6,Finance,2025-03-14,2025-05-25,998,6.3,Future Systems
AI06900,ML Ops Engineer,126765,EUR,EN,FT,Netherlands,L,Netherlands,0,"Kubernetes, PyTorch, TensorFlow, SQL",Associate,7,Real Estate,2024-11-06,2024-11-21,1587,8.3,Cloud AI Solutions
AI06901,Algorithm Engineer,93695,USD,MI,FL,Australia,M,Norway,0,"Kubernetes, Linux, Git, AWS, PyTorch",PhD,4,Retail,2025-03-03,2025-04-24,626,8.3,Machine Intelligence Group
AI06902,AI Specialist,114136,USD,SE,PT,Switzerland,L,Norway,100,"Python, Machine Learning, Data Analysis, AWS, SQL",Master,1,Manufacturing,2025-01-20,2025-02-03,1712,9.8,Digital Transformation LLC
AI06903,Deep Learning Engineer,72059,EUR,SE,FL,France,S,France,44,"CI/CD, Linux, SQL, Git",Bachelor,3,Manufacturing,2025-01-11,2025-02-11,986,7.9,DeepTech Ventures
AI06904,AI Product Manager,50372,USD,SE,FL,China,S,China,15,"Stakeholder Communication, Strategy, Leadership, Roadmapping",PhD,1,Finance,2024-10-11,2024-11-15,1901,6.0,Machine Intelligence Group
AI06905,Autonomous Systems Engineer,128201,USD,EN,FL,United States,M,United States,100,"TensorFlow, Docker, SQL",PhD,3,Healthcare,2024-08-09,2024-09-04,1762,6.5,Predictive Systems
AI06906,NLP Engineer,40601,USD,MI,CT,Japan,S,Japan,46,"TensorFlow, Docker, Kubernetes, Python",Master,1,Retail,2025-04-29,2025-06-26,1363,7.0,DataVision Ltd
AI06907,Robotics Engineer,78326,USD,EN,CT,United States,S,United States,50,"Linux, Kubernetes, AWS, SQL",PhD,0,Consulting,2024-02-01,2024-03-21,1109,8.9,Advanced Robotics
AI06908,Conversational AI Engineer,81231,EUR,SE,CT,France,L,France,53,"SQL, TensorFlow, Git, Docker, Python",PhD,3,Education,2024-09-26,2024-11-01,1700,9.5,Future Systems
AI06909,AI Architect,144012,USD,MI,FT,Singapore,L,Norway,0,"AWS, System Design, Kubernetes, Security, Microservices",PhD,5,Consulting,2025-04-06,2025-06-13,1626,5.8,DataVision Ltd
AI06910,AI Architect,87540,USD,EN,FL,Austria,S,Austria,100,"Kubernetes, Security, Microservices, AWS",Master,8,Consulting,2024-06-24,2024-08-12,2270,10.0,Future Systems
AI06911,Autonomous Systems Engineer,145034,USD,SE,CT,Switzerland,M,Switzerland,3,"Linux, SQL, Python",Bachelor,6,Education,2025-01-24,2025-04-07,2520,6.3,Future Systems
AI06912,Data Engineer,103155,USD,MI,FT,Japan,S,Japan,8,"Docker, PyTorch, TensorFlow, AWS",Bachelor,18,Technology,2024-07-20,2024-09-17,1526,9.3,Cognitive Computing
AI06913,AI Specialist,104272,USD,SE,FL,India,L,France,100,"Machine Learning, AWS, Data Analysis, Linux, Python",Associate,9,Retail,2024-07-13,2024-08-10,723,5.7,DeepTech Ventures
AI06914,Autonomous Systems Engineer,111529,EUR,SE,FL,Germany,M,Germany,50,"Python, Docker, AWS, PyTorch",Associate,5,Retail,2024-09-29,2024-11-02,1366,6.3,AI Innovations
AI06915,Data Engineer,45871,USD,EN,FL,Ireland,S,Ireland,53,"Linux, Docker, CI/CD, Python, SQL",Associate,0,Education,2024-03-28,2024-05-19,1763,9.8,Quantum Computing Inc
AI06916,AI Research Scientist,189260,USD,MI,CT,Norway,M,Norway,100,"Python, Research, PyTorch, Statistics",Master,7,Retail,2024-07-23,2024-09-05,571,8.9,Autonomous Tech
AI06917,AI Software Engineer,58183,USD,MI,FL,Sweden,S,Sweden,0,"Kubernetes, PyTorch, Docker, Git, CI/CD",Bachelor,1,Energy,2025-03-13,2025-04-21,851,6.7,Advanced Robotics
AI06918,Autonomous Systems Engineer,67147,USD,EN,PT,South Korea,M,India,100,"Docker, Linux, Python, PyTorch",Master,2,Telecommunications,2024-12-08,2024-12-30,834,5.9,Neural Networks Co
AI06919,AI Software Engineer,154536,USD,EN,PT,China,L,France,0,"AWS, Linux, SQL, CI/CD, Kubernetes",Master,10,Manufacturing,2024-05-27,2024-07-16,2408,6.4,Future Systems
AI06920,Machine Learning Engineer,127763,USD,SE,CT,Spain,S,Finland,32,"AWS, CI/CD, PyTorch",Associate,11,Government,2024-03-17,2024-05-04,1859,9.6,Predictive Systems
AI06921,AI Strategy Lead,70465,EUR,SE,FL,Netherlands,S,Denmark,49,"SQL, AWS, Linux, Data Analysis, Machine Learning",Associate,4,Transportation,2024-03-08,2024-04-23,1430,10.0,Quantum Computing Inc
AI06922,ML Ops Engineer,47620,USD,EX,FT,Australia,S,Australia,100,"TensorFlow, Linux, AWS, PyTorch",Master,0,Media,2024-09-29,2024-11-22,1150,8.3,Machine Intelligence Group
AI06923,Data Engineer,98360,EUR,SE,CT,Germany,L,Germany,91,"Git, Docker, Python, Kubernetes",Master,2,Media,2024-03-21,2024-05-08,1555,5.5,Autonomous Tech
AI06924,Machine Learning Researcher,132143,USD,MI,FT,Sweden,M,India,100,"Statistics, Python, Experimentation",Bachelor,9,Energy,2025-02-10,2025-04-23,809,5.3,Advanced Robotics
AI06925,Machine Learning Researcher,212624,EUR,EN,FL,France,M,France,30,"Python, Machine Learning, Experimentation",PhD,13,Healthcare,2024-01-26,2024-02-22,2143,8.5,AI Innovations
AI06926,Robotics Engineer,168353,USD,MI,CT,South Korea,L,Sweden,100,"Kubernetes, AWS, SQL",Bachelor,13,Retail,2024-04-15,2024-06-20,1240,6.5,Cognitive Computing
AI06927,AI Platform Engineer,72604,USD,MI,FT,Finland,S,Finland,14,"Docker, CI/CD, PyTorch, TensorFlow, SQL",Bachelor,9,Manufacturing,2024-04-18,2024-06-04,557,5.5,TechCorp Inc
AI06928,AI Architect,131162,USD,SE,FT,South Korea,S,Japan,16,"Microservices, AWS, Kubernetes, Security, System Design",Bachelor,17,Education,2024-01-28,2024-02-16,1300,5.8,Advanced Robotics
AI06929,Research Scientist,67865,GBP,MI,FL,United Kingdom,S,India,54,"Python, Statistics, Deep Learning, PyTorch",PhD,0,Education,2024-10-13,2024-11-19,1670,8.4,Machine Intelligence Group
AI06930,AI Consultant,106272,USD,EN,CT,Australia,S,Australia,48,"AWS, Data Analysis, Linux, Python, SQL",Associate,9,Real Estate,2024-12-11,2025-01-30,1348,5.6,Autonomous Tech
AI06931,Robotics Engineer,199069,USD,MI,PT,Australia,L,Australia,0,"CI/CD, SQL, Git, Kubernetes, Docker",Master,10,Retail,2025-03-31,2025-04-29,791,7.3,Neural Networks Co
AI06932,Data Engineer,80316,EUR,EN,FL,Netherlands,S,Netherlands,94,"AWS, Docker, TensorFlow, Python",Associate,0,Real Estate,2025-01-25,2025-03-21,1104,7.2,Machine Intelligence Group
AI06933,Speech Recognition Engineer,90244,GBP,EN,CT,United Kingdom,L,Denmark,0,"CI/CD, Python, Kubernetes",Associate,4,Energy,2025-03-27,2025-05-25,1708,6.4,Smart Analytics
AI06934,AI Software Engineer,73475,USD,EN,CT,Austria,S,France,0,"Git, SQL, TensorFlow, Kubernetes, Python",Associate,6,Automotive,2024-12-25,2025-01-24,1365,6.3,DeepTech Ventures
AI06935,AI Research Scientist,79527,USD,EX,PT,India,M,India,70,"Python, Deep Learning, Statistics, Experiment Design",PhD,4,Government,2024-10-15,2024-11-16,1664,9.3,AI Innovations
AI06936,AI Hardware Engineer,254903,USD,EN,FL,United States,L,United States,100,"SQL, PyTorch, Docker, Python, TensorFlow",Associate,13,Transportation,2024-05-09,2024-06-18,1895,9.3,Advanced Robotics
AI06937,Machine Learning Researcher,53127,USD,EX,PT,India,S,India,100,"Python, Machine Learning, Statistics, Academic Writing",Associate,3,Technology,2025-04-22,2025-06-23,2131,8.3,Autonomous Tech
AI06938,Data Engineer,65918,EUR,SE,PT,Netherlands,M,Switzerland,19,"Git, SQL, AWS, CI/CD, Kubernetes",PhD,1,Energy,2024-05-25,2024-06-12,2494,9.6,Algorithmic Solutions
AI06939,Head of AI,344661,USD,EX,FT,Switzerland,M,India,0,"Python, Machine Learning, SQL, AWS, Data Analysis",Bachelor,11,Automotive,2024-02-24,2024-05-03,1469,9.8,TechCorp Inc
AI06940,Human-AI Interaction Researcher,90017,USD,SE,FT,Ireland,L,Norway,100,"Academic Writing, Machine Learning, Python, Statistics, Experimentation",Associate,3,Healthcare,2025-03-16,2025-05-28,630,6.9,Future Systems
AI06941,AI Cloud Engineer,99422,EUR,MI,FL,Netherlands,S,Netherlands,40,"Docker, Linux, Kubernetes, AWS, SQL",PhD,5,Gaming,2024-05-17,2024-06-02,1087,4.6,Autonomous Tech
AI06942,AI Business Analyst,84108,USD,SE,PT,Sweden,L,Sweden,81,"Data Visualization, Python, Excel, Power BI, Tableau",PhD,1,Telecommunications,2025-01-27,2025-02-15,1722,5.9,Advanced Robotics
AI06943,Principal Data Scientist,47375,USD,EX,FT,India,M,India,100,"PyTorch, Data Analysis, Mathematics, Python, Experiment Design",Bachelor,0,Consulting,2024-05-17,2024-07-24,2032,8.3,Cloud AI Solutions
AI06944,ML Ops Engineer,82026,USD,SE,FL,Singapore,M,India,54,"Git, Kubernetes, PyTorch, Linux",PhD,1,Government,2024-05-15,2024-06-01,1614,9.6,Advanced Robotics
AI06945,Data Analyst,91088,USD,EN,PT,China,M,China,9,"Statistics, Python, SQL, Excel",Bachelor,7,Manufacturing,2024-01-28,2024-03-07,1284,9.2,AI Innovations
AI06946,AI Hardware Engineer,145814,EUR,MI,PT,France,L,France,44,"Git, CI/CD, Linux",Associate,16,Telecommunications,2025-01-24,2025-02-18,2328,7.5,Algorithmic Solutions
AI06947,Data Engineer,62243,EUR,SE,CT,Germany,S,Germany,18,"SQL, TensorFlow, AWS, Docker, PyTorch",Master,1,Technology,2024-09-25,2024-10-15,1495,9.1,AI Innovations
AI06948,AI Specialist,69365,USD,MI,FT,South Korea,S,South Korea,99,"SQL, Linux, AWS, Machine Learning, Python",PhD,2,Gaming,2024-06-16,2024-07-15,2075,5.6,Autonomous Tech
AI06949,Autonomous Systems Engineer,139500,USD,EN,FL,United States,L,United States,0,"Linux, Kubernetes, SQL, TensorFlow, Python",Master,2,Education,2024-03-24,2024-05-26,939,6.7,AI Innovations
AI06950,Computational Linguist,70478,USD,MI,CT,Austria,L,Austria,0,"AWS, Data Analysis, SQL, Machine Learning, Python",Associate,4,Gaming,2024-10-09,2024-11-28,1918,4.7,Neural Networks Co
AI06951,AI Safety Researcher,220616,EUR,EN,PT,Netherlands,M,Netherlands,0,"Experimentation, Academic Writing, Python, Statistics, Machine Learning",Associate,12,Media,2024-05-05,2024-06-06,649,8.0,Machine Intelligence Group
AI06952,Head of AI,83896,USD,MI,FL,Denmark,M,Denmark,33,"Machine Learning, Data Analysis, AWS, Linux, Python",Associate,0,Technology,2024-04-26,2024-06-06,1933,8.3,Advanced Robotics
AI06953,AI Software Engineer,68545,EUR,EN,CT,Netherlands,L,Netherlands,32,"AWS, CI/CD, Linux",Master,1,Real Estate,2024-11-01,2024-12-20,1447,4.7,Future Systems
AI06954,Head of AI,112244,USD,MI,PT,Switzerland,L,Norway,56,"Data Analysis, Machine Learning, Linux, SQL, AWS",PhD,0,Government,2024-08-25,2024-10-11,1520,7.2,Algorithmic Solutions
AI06955,Generative AI Engineer,73541,USD,MI,PT,Australia,M,Switzerland,84,"Docker, SQL, Python, TensorFlow, CI/CD",Master,0,Real Estate,2024-12-02,2025-01-05,2093,7.4,Autonomous Tech
AI06956,AI Software Engineer,34872,USD,MI,FT,Japan,M,France,35,"CI/CD, Git, Kubernetes, Python",Master,0,Finance,2025-01-15,2025-01-31,1558,7.3,Advanced Robotics
AI06957,Data Scientist,66345,USD,SE,FL,Ireland,M,Ireland,0,"PyTorch, Research, Python, Deep Learning",Associate,4,Manufacturing,2025-01-25,2025-03-05,1634,6.7,Smart Analytics
AI06958,Research Scientist,100017,EUR,EN,PT,Netherlands,L,Netherlands,0,"Research, Deep Learning, Experiment Design, Mathematics",Master,1,Education,2024-04-15,2024-05-12,2192,10.0,TechCorp Inc
AI06959,AI Data Curator,65236,USD,EN,FL,China,L,China,59,"Machine Learning, Python, Linux, AWS, Data Analysis",Associate,3,Real Estate,2024-04-30,2024-05-21,684,7.5,Autonomous Tech
AI06960,Machine Learning Researcher,34455,USD,EN,FT,Japan,S,Norway,0,"Statistics, Machine Learning, Experimentation",Bachelor,0,Telecommunications,2024-11-10,2024-11-26,668,7.7,TechCorp Inc
AI06961,AI Software Engineer,109066,USD,EX,FL,Australia,M,Australia,18,"SQL, TensorFlow, Linux, PyTorch, Docker",Master,4,Energy,2024-10-23,2024-12-26,787,8.8,Cloud AI Solutions
AI06962,AI Software Engineer,151278,EUR,EN,FL,France,L,United Kingdom,0,"PyTorch, Git, TensorFlow, CI/CD",Bachelor,15,Healthcare,2024-11-16,2024-12-17,2208,6.7,Digital Transformation LLC
AI06963,Machine Learning Researcher,79477,USD,EX,CT,Austria,M,Austria,0,"Machine Learning, Python, Statistics, Experimentation",PhD,4,Retail,2024-06-07,2024-07-08,2204,5.6,DeepTech Ventures
AI06964,AI Architect,109703,EUR,EN,CT,Netherlands,S,Switzerland,0,"AWS, System Design, Microservices, Cloud Architecture",Associate,7,Gaming,2024-08-01,2024-09-20,1818,7.5,Algorithmic Solutions
AI06965,AI Product Manager,257126,USD,MI,CT,Canada,L,Canada,47,"Agile, Leadership, Strategy, Roadmapping",Bachelor,12,Finance,2024-01-12,2024-02-20,552,4.5,Algorithmic Solutions
AI06966,Recommendation Systems Engineer,149947,USD,SE,FL,Japan,S,Japan,0,"Kubernetes, CI/CD, Git, Linux",Bachelor,18,Media,2024-10-22,2024-12-10,1360,8.1,AI Innovations
AI06967,Head of AI,68519,USD,EN,FL,Ireland,L,Ireland,58,"SQL, Python, AWS, Data Analysis, Machine Learning",PhD,4,Manufacturing,2024-03-19,2024-05-11,655,6.1,DeepTech Ventures
AI06968,Machine Learning Researcher,64140,EUR,EN,CT,France,S,France,83,"Machine Learning, Experimentation, Statistics, Academic Writing, Python",PhD,1,Government,2024-09-11,2024-09-26,931,6.0,Digital Transformation LLC
AI06969,Machine Learning Engineer,67215,USD,SE,PT,Singapore,S,Singapore,0,"Git, PyTorch, TensorFlow",Master,4,Media,2024-06-24,2024-07-26,1419,8.8,Digital Transformation LLC
AI06970,Principal Data Scientist,180877,USD,EN,FT,Denmark,L,South Korea,100,"Data Analysis, Deep Learning, PyTorch",Associate,8,Manufacturing,2024-10-17,2024-12-27,2168,6.4,TechCorp Inc
AI06971,Data Engineer,215764,USD,EN,PT,Norway,M,Norway,100,"Python, CI/CD, Git, TensorFlow, Kubernetes",PhD,17,Manufacturing,2024-11-29,2025-01-05,561,6.9,Predictive Systems
AI06972,Data Analyst,58297,USD,SE,FT,Japan,L,South Korea,97,"Power BI, Tableau, Python, Data Visualization",Associate,2,Manufacturing,2024-07-14,2024-09-25,859,5.2,Cognitive Computing
AI06973,AI Specialist,157400,USD,EN,PT,Austria,L,Switzerland,100,"SQL, AWS, Linux, Machine Learning, Python",Master,13,Retail,2024-06-02,2024-08-08,1384,6.6,Predictive Systems
AI06974,Research Scientist,139530,USD,MI,FT,Ireland,L,Ireland,59,"Deep Learning, Statistics, Experiment Design",Master,11,Gaming,2024-06-26,2024-09-03,1387,6.1,TechCorp Inc
AI06975,AI Optimization Engineer,50933,USD,EN,FL,Austria,L,Austria,32,"TensorFlow, Python, CI/CD",Bachelor,0,Finance,2024-10-06,2024-10-24,1166,6.3,AI Innovations
AI06976,Speech Recognition Engineer,134369,USD,MI,PT,United States,L,France,93,"Kubernetes, Docker, CI/CD, Git, Python",PhD,3,Technology,2025-03-19,2025-05-26,2657,7.0,Future Systems
AI06977,AI Consultant,261663,USD,SE,FL,Denmark,M,Denmark,11,"SQL, Linux, Machine Learning, AWS, Data Analysis",Bachelor,17,Telecommunications,2024-12-02,2025-01-12,1273,6.7,DataVision Ltd
AI06978,Data Engineer,121069,USD,EN,PT,Canada,M,Canada,0,"Kubernetes, Linux, AWS, CI/CD, TensorFlow",Bachelor,6,Consulting,2024-03-01,2024-03-30,1836,5.9,Smart Analytics
AI06979,AI Simulation Engineer,163013,USD,MI,PT,Finland,M,Finland,0,"Docker, Linux, Python",Associate,18,Technology,2025-03-19,2025-04-10,2388,5.2,Advanced Robotics
